Date,Source,Site ID,POC,Daily Mean PM10 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
9/9/20,AQS,60731022,1,37,ug/m3 SC,34,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
9/12/20,AQS,60731022,1,52,ug/m3 SC,48,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
9/15/20,AQS,60731022,1,55,ug/m3 SC,51,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
9/18/20,AQS,60731022,1,28,ug/m3 SC,26,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
9/21/20,AQS,60731022,1,27,ug/m3 SC,25,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
9/24/20,AQS,60731022,1,25,ug/m3 SC,23,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
9/27/20,AQS,60731022,1,28,ug/m3 SC,26,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
9/30/20,AQS,60731022,1,30,ug/m3 SC,28,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/3/20,AQS,60731022,1,42,ug/m3 SC,39,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/6/20,AQS,60731022,1,50,ug/m3 SC,46,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/9/20,AQS,60731022,1,28,ug/m3 SC,26,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/12/20,AQS,60731022,1,23,ug/m3 SC,21,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/15/20,AQS,60731022,1,34,ug/m3 SC,31,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/18/20,AQS,60731022,1,30,ug/m3 SC,28,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/21/20,AQS,60731022,1,26,ug/m3 SC,24,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/27/20,AQS,60731022,1,29,ug/m3 SC,27,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
10/30/20,AQS,60731022,1,33,ug/m3 SC,31,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/2/20,AQS,60731022,1,29,ug/m3 SC,27,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/5/20,AQS,60731022,1,35,ug/m3 SC,32,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/8/20,AQS,60731022,1,13,ug/m3 SC,12,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/11/20,AQS,60731022,1,19,ug/m3 SC,18,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/14/20,AQS,60731022,1,24,ug/m3 SC,22,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/20/20,AQS,60731022,1,28,ug/m3 SC,26,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/23/20,AQS,60731022,1,32,ug/m3 SC,30,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
11/26/20,AQS,60731022,1,26,ug/m3 SC,24,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/5/20,AQS,60731022,1,36,ug/m3 SC,33,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/9/20,AQS,60731022,1,34,ug/m3 SC,31,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/11/20,AQS,60731022,1,27,ug/m3 SC,25,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/14/20,AQS,60731022,1,25,ug/m3 SC,23,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/17/20,AQS,60731022,1,27,ug/m3 SC,25,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/20/20,AQS,60731022,1,34,ug/m3 SC,31,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/23/20,AQS,60731022,1,28,ug/m3 SC,26,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/26/20,AQS,60731022,1,24,ug/m3 SC,22,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
12/29/20,AQS,60731022,1,12,ug/m3 SC,11,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
