"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/13/2020","AQS","060731016","1","0.042","ppm","39","Kearny Villa Rd.","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"12/14/2020","AQS","060731016","1","0.037","ppm","34","Kearny Villa Rd.","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"12/15/2020","AQS","060731016","1","0.036","ppm","33","Kearny Villa Rd.","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"12/16/2020","AQS","060731016","1","0.037","ppm","34","Kearny Villa Rd.","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"12/17/2020","AQS","060731016","1","0.034","ppm","31","Kearny Villa Rd.","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"12/18/2020","AQS","060731016","1","0.039","ppm","36","Kearny Villa Rd.","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"12/19/2020","AQS","060731016","1","0.042","ppm","39","Kearny Villa Rd.","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"12/20/2020","AQS","060731016","1","0.044","ppm","41","Kearny Villa Rd.","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"12/21/2020","AQS","060731016","1","0.039","ppm","36","Kearny Villa Rd.","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"12/22/2020","AQS","060731016","1","0.037","ppm","34","Kearny Villa Rd.","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"12/23/2020","AQS","060731016","1","0.037","ppm","34","Kearny Villa Rd.","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"12/24/2020","AQS","060731016","1","0.035","ppm","32","Kearny Villa Rd.","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"12/25/2020","AQS","060731016","1","0.044","ppm","41","Kearny Villa Rd.","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"12/26/2020","AQS","060731016","1","0.043","ppm","40","Kearny Villa Rd.","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"12/27/2020","AQS","060731016","1","0.038","ppm","35","Kearny Villa Rd.","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"12/28/2020","AQS","060731016","1","0.041","ppm","38","Kearny Villa Rd.","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"12/29/2020","AQS","060731016","1","0.038","ppm","35","Kearny Villa Rd.","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"12/30/2020","AQS","060731016","1","0.034","ppm","31","Kearny Villa Rd.","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/01/2020","AQS","060731022","1","0.037","ppm","34","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/02/2020","AQS","060731022","1","0.032","ppm","30","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/03/2020","AQS","060731022","1","0.031","ppm","29","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/04/2020","AQS","060731022","1","0.037","ppm","34","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/05/2020","AQS","060731022","1","0.038","ppm","35","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/06/2020","AQS","060731022","1","0.032","ppm","30","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/07/2020","AQS","060731022","1","0.027","ppm","25","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/08/2020","AQS","060731022","1","0.037","ppm","34","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/09/2020","AQS","060731022","1","0.037","ppm","34","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/10/2020","AQS","060731022","1","0.034","ppm","31","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/11/2020","AQS","060731022","1","0.037","ppm","34","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/12/2020","AQS","060731022","1","0.039","ppm","36","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/13/2020","AQS","060731022","1","0.039","ppm","36","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/14/2020","AQS","060731022","1","0.042","ppm","39","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/15/2020","AQS","060731022","1","0.037","ppm","34","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/16/2020","AQS","060731022","1","0.041","ppm","38","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/17/2020","AQS","060731022","1","0.035","ppm","32","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/18/2020","AQS","060731022","1","0.033","ppm","31","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/19/2020","AQS","060731022","1","0.035","ppm","32","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/20/2020","AQS","060731022","1","0.028","ppm","26","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/21/2020","AQS","060731022","1","0.033","ppm","31","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/22/2020","AQS","060731022","1","0.04","ppm","37","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/24/2020","AQS","060731022","1","0.025","ppm","23","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/25/2020","AQS","060731022","1","0.037","ppm","34","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/26/2020","AQS","060731022","1","0.039","ppm","36","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/27/2020","AQS","060731022","1","0.038","ppm","35","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/30/2020","AQS","060731022","1","0.037","ppm","34","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/31/2020","AQS","060731022","1","0.037","ppm","34","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/01/2020","AQS","060731022","1","0.035","ppm","32","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/02/2020","AQS","060731022","1","0.039","ppm","36","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/03/2020","AQS","060731022","1","0.04","ppm","37","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/08/2020","AQS","060731022","1","0.053","ppm","49","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/09/2020","AQS","060731022","1","0.041","ppm","38","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/10/2020","AQS","060731022","1","0.036","ppm","33","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/11/2020","AQS","060731022","1","0.043","ppm","40","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/12/2020","AQS","060731022","1","0.046","ppm","43","El Cajon - Lexington Elementary School","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/13/2020","AQS","060731022","1","0.044","ppm","41","El Cajon - Lexington Elementary School","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/14/2020","AQS","060731022","1","0.049","ppm","45","El Cajon - Lexington Elementary School","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/15/2020","AQS","060731022","1","0.053","ppm","49","El Cajon - Lexington Elementary School","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/16/2020","AQS","060731022","1","0.053","ppm","49","El Cajon - Lexington Elementary School","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/17/2020","AQS","060731022","1","0.047","ppm","44","El Cajon - Lexington Elementary School","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/18/2020","AQS","060731022","1","0.044","ppm","41","El Cajon - Lexington Elementary School","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/19/2020","AQS","060731022","1","0.045","ppm","42","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/21/2020","AQS","060731022","1","0.047","ppm","44","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/22/2020","AQS","060731022","1","0.041","ppm","38","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/23/2020","AQS","060731022","1","0.044","ppm","41","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/24/2020","AQS","060731022","1","0.043","ppm","40","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/25/2020","AQS","060731022","1","0.045","ppm","42","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/26/2020","AQS","060731022","1","0.046","ppm","43","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/27/2020","AQS","060731022","1","0.039","ppm","36","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/28/2020","AQS","060731022","1","0.04","ppm","37","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/29/2020","AQS","060731022","1","0.043","ppm","40","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/01/2020","AQS","060731022","1","0.047","ppm","44","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/02/2020","AQS","060731022","1","0.039","ppm","36","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/03/2020","AQS","060731022","1","0.043","ppm","40","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/04/2020","AQS","060731022","1","0.041","ppm","38","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/05/2020","AQS","060731022","1","0.049","ppm","45","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/06/2020","AQS","060731022","1","0.045","ppm","42","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/07/2020","AQS","060731022","1","0.042","ppm","39","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/08/2020","AQS","060731022","1","0.037","ppm","34","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/09/2020","AQS","060731022","1","0.033","ppm","31","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/10/2020","AQS","060731022","1","0.019","ppm","18","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/11/2020","AQS","060731022","1","0.033","ppm","31","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/12/2020","AQS","060731022","1","0.033","ppm","31","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/14/2020","AQS","060731022","1","0.04","ppm","37","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/15/2020","AQS","060731022","1","0.039","ppm","36","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/16/2020","AQS","060731022","1","0.041","ppm","38","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/17/2020","AQS","060731022","1","0.047","ppm","44","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/18/2020","AQS","060731022","1","0.042","ppm","39","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/19/2020","AQS","060731022","1","0.042","ppm","39","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/20/2020","AQS","060731022","1","0.04","ppm","37","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/21/2020","AQS","060731022","1","0.047","ppm","44","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/22/2020","AQS","060731022","1","0.04","ppm","37","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/23/2020","AQS","060731022","1","0.045","ppm","42","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/24/2020","AQS","060731022","1","0.044","ppm","41","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/25/2020","AQS","060731022","1","0.045","ppm","42","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/26/2020","AQS","060731022","1","0.043","ppm","40","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/28/2020","AQS","060731022","1","0.05","ppm","46","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/29/2020","AQS","060731022","1","0.048","ppm","44","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/30/2020","AQS","060731022","1","0.047","ppm","44","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/31/2020","AQS","060731022","1","0.034","ppm","31","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/01/2020","AQS","060731022","1","0.045","ppm","42","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/02/2020","AQS","060731022","1","0.045","ppm","42","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/03/2020","AQS","060731022","1","0.048","ppm","44","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/04/2020","AQS","060731022","1","0.042","ppm","39","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/05/2020","AQS","060731022","1","0.041","ppm","38","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/06/2020","AQS","060731022","1","0.036","ppm","33","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/07/2020","AQS","060731022","1","0.036","ppm","33","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/08/2020","AQS","060731022","1","0.042","ppm","39","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/09/2020","AQS","060731022","1","0.041","ppm","38","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/11/2020","AQS","060731022","1","0.045","ppm","42","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/12/2020","AQS","060731022","1","0.042","ppm","39","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/13/2020","AQS","060731022","1","0.039","ppm","36","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/15/2020","AQS","060731022","1","0.058","ppm","61","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/16/2020","AQS","060731022","1","0.056","ppm","54","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/17/2020","AQS","060731022","1","0.045","ppm","42","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/18/2020","AQS","060731022","1","0.039","ppm","36","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/19/2020","AQS","060731022","1","0.041","ppm","38","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/20/2020","AQS","060731022","1","0.042","ppm","39","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/23/2020","AQS","060731022","1","0.064","ppm","80","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/24/2020","AQS","060731022","1","0.072","ppm","105","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/25/2020","AQS","060731022","1","0.072","ppm","105","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/26/2020","AQS","060731022","1","0.063","ppm","77","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/29/2020","AQS","060731022","1","0.046","ppm","43","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"04/30/2020","AQS","060731022","1","0.057","ppm","58","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/01/2020","AQS","060731022","1","0.057","ppm","58","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/02/2020","AQS","060731022","1","0.058","ppm","61","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/03/2020","AQS","060731022","1","0.043","ppm","40","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/04/2020","AQS","060731022","1","0.053","ppm","49","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/05/2020","AQS","060731022","1","0.069","ppm","97","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/06/2020","AQS","060731022","1","0.083","ppm","143","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/07/2020","AQS","060731022","1","0.073","ppm","108","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/08/2020","AQS","060731022","1","0.054","ppm","50","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/09/2020","AQS","060731022","1","0.052","ppm","48","El Cajon - Lexington Elementary School","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/10/2020","AQS","060731022","1","0.046","ppm","43","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"05/11/2020","AQS","060731022","1","0.051","ppm","47","El Cajon - Lexington Elementary School","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
