Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/12/20,AQS,60731016,1,4.3,ug/m3 LC,18,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
5/15/20,AQS,60731016,1,7.5,ug/m3 LC,31,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
5/18/20,AQS,60731016,1,4.7,ug/m3 LC,20,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
5/21/20,AQS,60731016,1,7,ug/m3 LC,29,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
5/24/20,AQS,60731016,1,10.7,ug/m3 LC,45,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
5/27/20,AQS,60731016,1,7.4,ug/m3 LC,31,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
5/30/20,AQS,60731016,1,3.9,ug/m3 LC,16,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
6/2/20,AQS,60731016,1,10.7,ug/m3 LC,45,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
6/5/20,AQS,60731016,1,5.5,ug/m3 LC,23,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
6/8/20,AQS,60731016,1,7.1,ug/m3 LC,30,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
6/11/20,AQS,60731016,1,12.5,ug/m3 LC,52,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
6/14/20,AQS,60731016,1,7.9,ug/m3 LC,33,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
6/17/20,AQS,60731016,1,7.4,ug/m3 LC,31,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
6/20/20,AQS,60731016,1,6.6,ug/m3 LC,28,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
6/23/20,AQS,60731016,1,6.4,ug/m3 LC,27,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
6/26/20,AQS,60731016,1,6,ug/m3 LC,25,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
6/29/20,AQS,60731016,1,3.4,ug/m3 LC,14,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
7/2/20,AQS,60731016,1,8,ug/m3 LC,33,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
7/5/20,AQS,60731016,1,11.2,ug/m3 LC,47,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
7/8/20,AQS,60731016,1,12.6,ug/m3 LC,52,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
7/11/20,AQS,60731016,1,7.8,ug/m3 LC,33,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
7/14/20,AQS,60731016,1,10,ug/m3 LC,42,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
7/17/20,AQS,60731016,1,5.5,ug/m3 LC,23,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
7/20/20,AQS,60731016,1,6.7,ug/m3 LC,28,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
7/23/20,AQS,60731016,1,4.5,ug/m3 LC,19,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
7/26/20,AQS,60731016,1,7.2,ug/m3 LC,30,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
7/29/20,AQS,60731016,1,8.7,ug/m3 LC,36,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
8/1/20,AQS,60731016,1,10.7,ug/m3 LC,45,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
8/4/20,AQS,60731016,1,9.8,ug/m3 LC,41,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
8/7/20,AQS,60731016,1,7,ug/m3 LC,29,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
8/10/20,AQS,60731016,1,8.4,ug/m3 LC,35,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
8/13/20,AQS,60731016,1,8.7,ug/m3 LC,36,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
8/16/20,AQS,60731016,1,11.7,ug/m3 LC,49,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
8/19/20,AQS,60731016,1,11.6,ug/m3 LC,48,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
8/22/20,AQS,60731016,1,9.9,ug/m3 LC,41,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
8/25/20,AQS,60731016,1,9.8,ug/m3 LC,41,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
8/28/20,AQS,60731016,1,10.6,ug/m3 LC,44,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
8/31/20,AQS,60731016,1,7.4,ug/m3 LC,31,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
9/3/20,AQS,60731016,1,10,ug/m3 LC,42,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
9/6/20,AQS,60731016,1,14.6,ug/m3 LC,56,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
9/9/20,AQS,60731016,1,12.9,ug/m3 LC,53,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
9/15/20,AQS,60731016,1,47.5,ug/m3 LC,131,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
9/18/20,AQS,60731016,1,13.2,ug/m3 LC,53,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
9/19/20,AQS,60731016,1,11.8,ug/m3 LC,49,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
9/21/20,AQS,60731016,1,11,ug/m3 LC,46,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
9/24/20,AQS,60731016,1,9.5,ug/m3 LC,40,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
9/27/20,AQS,60731016,1,10.8,ug/m3 LC,45,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
9/30/20,AQS,60731016,1,9.1,ug/m3 LC,38,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
10/3/20,AQS,60731016,1,25,ug/m3 LC,78,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
10/6/20,AQS,60731016,1,30.4,ug/m3 LC,89,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
10/9/20,AQS,60731016,1,14.5,ug/m3 LC,56,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
10/12/20,AQS,60731016,1,11.3,ug/m3 LC,47,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
10/15/20,AQS,60731016,1,12.6,ug/m3 LC,52,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
10/18/20,AQS,60731016,1,12,ug/m3 LC,50,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
10/21/20,AQS,60731016,1,9.7,ug/m3 LC,40,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
10/24/20,AQS,60731016,1,7.3,ug/m3 LC,30,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
10/27/20,AQS,60731016,1,10.4,ug/m3 LC,43,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
10/30/20,AQS,60731016,1,11.8,ug/m3 LC,49,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
11/2/20,AQS,60731016,1,13,ug/m3 LC,53,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
11/5/20,AQS,60731016,1,10.6,ug/m3 LC,44,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
11/8/20,AQS,60731016,1,4.6,ug/m3 LC,19,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
11/11/20,AQS,60731016,1,5.9,ug/m3 LC,25,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
11/14/20,AQS,60731016,1,7.2,ug/m3 LC,30,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
11/17/20,AQS,60731016,1,7.6,ug/m3 LC,32,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
11/20/20,AQS,60731016,1,11,ug/m3 LC,46,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
11/23/20,AQS,60731016,1,13.2,ug/m3 LC,53,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
11/26/20,AQS,60731016,1,11.2,ug/m3 LC,47,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
11/29/20,AQS,60731016,1,4.4,ug/m3 LC,18,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
12/2/20,AQS,60731016,1,4.3,ug/m3 LC,18,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
12/5/20,AQS,60731016,1,6,ug/m3 LC,25,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
12/8/20,AQS,60731016,1,5.1,ug/m3 LC,21,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
12/11/20,AQS,60731016,1,8.2,ug/m3 LC,34,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
12/14/20,AQS,60731016,1,5.9,ug/m3 LC,25,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
12/17/20,AQS,60731016,1,6.2,ug/m3 LC,26,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
12/20/20,AQS,60731016,1,3.4,ug/m3 LC,14,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
12/23/20,AQS,60731016,1,10.5,ug/m3 LC,44,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
12/26/20,AQS,60731016,1,6.2,ug/m3 LC,26,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
12/29/20,AQS,60731016,1,3.6,ug/m3 LC,15,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/4/20,AQS,60731016,2,9.7,ug/m3 LC,40,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/10/20,AQS,60731016,2,4.1,ug/m3 LC,17,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/16/20,AQS,60731016,2,16.4,ug/m3 LC,60,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/22/20,AQS,60731016,2,3.7,ug/m3 LC,15,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/28/20,AQS,60731016,2,6.4,ug/m3 LC,27,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/3/20,AQS,60731016,2,6.8,ug/m3 LC,28,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/15/20,AQS,60731016,2,6.8,ug/m3 LC,28,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/21/20,AQS,60731016,2,10.2,ug/m3 LC,43,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/27/20,AQS,60731016,2,2.9,ug/m3 LC,12,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
3/4/20,AQS,60731016,2,10.1,ug/m3 LC,42,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
3/10/20,AQS,60731016,2,2.7,ug/m3 LC,11,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
3/16/20,AQS,60731016,2,4.9,ug/m3 LC,20,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
3/22/20,AQS,60731016,2,2.6,ug/m3 LC,11,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
3/28/20,AQS,60731016,2,6.1,ug/m3 LC,25,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
4/3/20,AQS,60731016,2,9.7,ug/m3 LC,40,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
4/9/20,AQS,60731016,2,2.3,ug/m3 LC,10,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
4/15/20,AQS,60731016,2,5.6,ug/m3 LC,23,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
4/21/20,AQS,60731016,2,5.9,ug/m3 LC,25,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
4/27/20,AQS,60731016,2,8.8,ug/m3 LC,37,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
5/3/20,AQS,60731016,2,7.9,ug/m3 LC,33,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
5/9/20,AQS,60731016,2,13.5,ug/m3 LC,54,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
5/15/20,AQS,60731016,2,7.7,ug/m3 LC,32,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
5/21/20,AQS,60731016,2,7.2,ug/m3 LC,30,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
5/27/20,AQS,60731016,2,7.1,ug/m3 LC,30,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
6/2/20,AQS,60731016,2,10.6,ug/m3 LC,44,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
6/8/20,AQS,60731016,2,7.1,ug/m3 LC,30,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
6/14/20,AQS,60731016,2,7.8,ug/m3 LC,33,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
6/20/20,AQS,60731016,2,6.7,ug/m3 LC,28,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
6/26/20,AQS,60731016,2,5.7,ug/m3 LC,24,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
7/2/20,AQS,60731016,2,7.9,ug/m3 LC,33,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
7/8/20,AQS,60731016,2,12.2,ug/m3 LC,51,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
7/14/20,AQS,60731016,2,10.1,ug/m3 LC,42,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
7/20/20,AQS,60731016,2,6.7,ug/m3 LC,28,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
7/26/20,AQS,60731016,2,6.8,ug/m3 LC,28,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
8/1/20,AQS,60731016,2,10.9,ug/m3 LC,45,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
8/7/20,AQS,60731016,2,7.3,ug/m3 LC,30,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
8/13/20,AQS,60731016,2,8.4,ug/m3 LC,35,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
8/19/20,AQS,60731016,2,11.7,ug/m3 LC,49,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
8/25/20,AQS,60731016,2,9.4,ug/m3 LC,39,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
8/31/20,AQS,60731016,2,7.4,ug/m3 LC,31,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
9/6/20,AQS,60731016,2,14.1,ug/m3 LC,55,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
9/12/20,AQS,60731016,2,36.2,ug/m3 LC,103,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
9/18/20,AQS,60731016,2,14.1,ug/m3 LC,55,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
9/24/20,AQS,60731016,2,9.6,ug/m3 LC,40,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
9/30/20,AQS,60731016,2,9.6,ug/m3 LC,40,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
10/6/20,AQS,60731016,2,30.5,ug/m3 LC,90,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
10/12/20,AQS,60731016,2,10.5,ug/m3 LC,44,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
10/18/20,AQS,60731016,2,11.5,ug/m3 LC,48,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
10/24/20,AQS,60731016,2,7.3,ug/m3 LC,30,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
10/30/20,AQS,60731016,2,11.8,ug/m3 LC,49,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
11/5/20,AQS,60731016,2,10.6,ug/m3 LC,44,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
11/11/20,AQS,60731016,2,5.6,ug/m3 LC,23,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
11/20/20,AQS,60731016,2,11.9,ug/m3 LC,50,Kearny Villa Rd.,1,100,88101,PM2.5 - Local Conditions,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
