State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/1/20,Millibars,None,24,100,1005.245833,1007.9,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/2/20,Millibars,None,24,100,998.229167,1001.2,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/3/20,Millibars,None,24,100,995.3625,998.6,21,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/4/20,Millibars,None,24,100,1002.620833,1005.2,20,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/5/20,Millibars,None,24,100,1005.275,1007.9,10,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/6/20,Millibars,None,24,100,1003.891667,1005.2,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/7/20,Millibars,None,24,100,1002.291667,1003.9,7,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/8/20,Millibars,None,24,100,999.85,1002.6,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/9/20,Millibars,None,24,100,994.829167,997.2,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/10/20,Millibars,None,24,100,995.004167,997.2,20,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/11/20,Millibars,None,24,100,1000.120833,1002.6,19,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/12/20,Millibars,None,24,100,1002.6375,1003.9,8,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/13/20,Millibars,None,24,100,1001.395833,1003.9,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/14/20,Millibars,None,24,100,1002.004167,1003.9,21,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/15/20,Millibars,None,24,100,1004.775,1006.6,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/16/20,Millibars,None,24,100,1002.820833,1005.2,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/17/20,Millibars,None,24,100,998.241667,999.9,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/18/20,Millibars,None,24,100,999.4125,1001.2,21,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/19/20,Millibars,None,24,100,1001.504167,1002.6,8,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/20/20,Millibars,None,24,100,1001.783333,1003.9,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
6,73,1016,64101,1,32.845709,-117.123964,NAD83,Barometric pressure,1 HOUR,,2/21/20,Millibars,None,24,100,1000.441667,1001.2,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",4/18/21
