Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
9/25/20,AQS,60731014,1,13,ppb,12,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
9/26/20,AQS,60731014,1,10,ppb,9,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
9/27/20,AQS,60731014,1,7,ppb,7,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
9/28/20,AQS,60731014,1,28,ppb,26,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
9/29/20,AQS,60731014,1,39,ppb,37,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
9/30/20,AQS,60731014,1,41,ppb,39,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/1/20,AQS,60731014,1,43,ppb,41,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/4/20,AQS,60731014,1,26,ppb,25,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/5/20,AQS,60731014,1,43,ppb,41,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/6/20,AQS,60731014,1,56,ppb,53,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/7/20,AQS,60731014,1,13,ppb,12,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/8/20,AQS,60731014,1,10,ppb,9,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/9/20,AQS,60731014,1,16,ppb,15,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/10/20,AQS,60731014,1,6,ppb,6,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/11/20,AQS,60731014,1,9,ppb,8,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/12/20,AQS,60731014,1,49,ppb,46,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/13/20,AQS,60731014,1,46,ppb,43,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/14/20,AQS,60731014,1,49,ppb,46,Donovan,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/15/20,AQS,60731014,1,45,ppb,42,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/16/20,AQS,60731014,1,50,ppb,47,Donovan,19,79,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/17/20,AQS,60731014,1,46,ppb,43,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/18/20,AQS,60731014,1,20,ppb,19,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/19/20,AQS,60731014,1,9,ppb,8,Donovan,24,100,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/20/20,AQS,60731014,1,8,ppb,8,Donovan,19,79,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/24/20,AQS,60731014,1,5,ppb,5,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/25/20,AQS,60731014,1,4,ppb,4,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/26/20,AQS,60731014,1,34,ppb,32,Donovan,18,75,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/30/20,AQS,60731014,1,47,ppb,44,Donovan,18,75,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/31/20,AQS,60731014,1,41,ppb,39,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/1/20,AQS,60731014,1,33,ppb,31,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/2/20,AQS,60731014,1,42,ppb,40,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/4/20,AQS,60731014,1,55,ppb,52,Donovan,19,79,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/7/20,AQS,60731014,1,14,ppb,13,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/8/20,AQS,60731014,1,7,ppb,7,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/9/20,AQS,60731014,1,17,ppb,16,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/10/20,AQS,60731014,1,44,ppb,42,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/11/20,AQS,60731014,1,38,ppb,36,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/12/20,AQS,60731014,1,31,ppb,29,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/13/20,AQS,60731014,1,37,ppb,35,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/14/20,AQS,60731014,1,28,ppb,26,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/15/20,AQS,60731014,1,33,ppb,31,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/16/20,AQS,60731014,1,48,ppb,45,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/17/20,AQS,60731014,1,36,ppb,34,Donovan,20,83,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/18/20,AQS,60731014,1,38,ppb,36,Donovan,24,100,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/19/20,AQS,60731014,1,30,ppb,28,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/20/20,AQS,60731014,1,36,ppb,34,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/21/20,AQS,60731014,1,48,ppb,45,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/24/20,AQS,60731014,1,25,ppb,24,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/25/20,AQS,60731014,1,33,ppb,31,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/26/20,AQS,60731014,1,29,ppb,27,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/27/20,AQS,60731014,1,31,ppb,29,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/28/20,AQS,60731014,1,31,ppb,29,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/29/20,AQS,60731014,1,30,ppb,28,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/30/20,AQS,60731014,1,40,ppb,38,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/1/20,AQS,60731014,1,43,ppb,41,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/2/20,AQS,60731014,1,20,ppb,19,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/3/20,AQS,60731014,1,9,ppb,8,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/4/20,AQS,60731014,1,42,ppb,40,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/5/20,AQS,60731014,1,20,ppb,19,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/6/20,AQS,60731014,1,33,ppb,31,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/7/20,AQS,60731014,1,31,ppb,29,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/8/20,AQS,60731014,1,13,ppb,12,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/9/20,AQS,60731014,1,40,ppb,38,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/10/20,AQS,60731014,1,38,ppb,36,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/11/20,AQS,60731014,1,28,ppb,26,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/12/20,AQS,60731014,1,23,ppb,22,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/13/20,AQS,60731014,1,21,ppb,20,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/14/20,AQS,60731014,1,31,ppb,29,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/15/20,AQS,60731014,1,41,ppb,39,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/16/20,AQS,60731014,1,51,ppb,48,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/17/20,AQS,60731014,1,36,ppb,34,Donovan,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/18/20,AQS,60731014,1,41,ppb,39,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/19/20,AQS,60731014,1,44,ppb,42,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/20/20,AQS,60731014,1,15,ppb,14,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/21/20,AQS,60731014,1,50,ppb,47,Donovan,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/22/20,AQS,60731014,1,44,ppb,42,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/23/20,AQS,60731014,1,22,ppb,21,Donovan,20,83,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/24/20,AQS,60731014,1,11,ppb,10,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/25/20,AQS,60731014,1,30,ppb,28,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/26/20,AQS,60731014,1,32,ppb,30,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/27/20,AQS,60731014,1,23,ppb,22,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/28/20,AQS,60731014,1,19,ppb,18,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/29/20,AQS,60731014,1,35,ppb,33,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/30/20,AQS,60731014,1,37,ppb,35,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/31/20,AQS,60731014,1,28,ppb,26,Donovan,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
1/1/20,AQS,60731016,1,13,ppb,12,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/2/20,AQS,60731016,1,20,ppb,19,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/3/20,AQS,60731016,1,31,ppb,29,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/4/20,AQS,60731016,1,17,ppb,16,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/5/20,AQS,60731016,1,19,ppb,18,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/6/20,AQS,60731016,1,32,ppb,30,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/7/20,AQS,60731016,1,33,ppb,31,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/8/20,AQS,60731016,1,25,ppb,24,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/9/20,AQS,60731016,1,28,ppb,26,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/10/20,AQS,60731016,1,26,ppb,25,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/11/20,AQS,60731016,1,17,ppb,16,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/12/20,AQS,60731016,1,12,ppb,11,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/13/20,AQS,60731016,1,24,ppb,23,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/14/20,AQS,60731016,1,31,ppb,29,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/15/20,AQS,60731016,1,32,ppb,30,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/16/20,AQS,60731016,1,21,ppb,20,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/17/20,AQS,60731016,1,17,ppb,16,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/18/20,AQS,60731016,1,26,ppb,25,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/19/20,AQS,60731016,1,22,ppb,21,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/20/20,AQS,60731016,1,31,ppb,29,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/21/20,AQS,60731016,1,21,ppb,20,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/22/20,AQS,60731016,1,30,ppb,28,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/23/20,AQS,60731016,1,34,ppb,32,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/25/20,AQS,60731016,1,19,ppb,18,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/26/20,AQS,60731016,1,16,ppb,15,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/27/20,AQS,60731016,1,34,ppb,32,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/28/20,AQS,60731016,1,31,ppb,29,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/29/20,AQS,60731016,1,19,ppb,18,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/30/20,AQS,60731016,1,28,ppb,26,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
1/31/20,AQS,60731016,1,33,ppb,31,Kearny Villa Rd.,19,79,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/1/20,AQS,60731016,1,16,ppb,15,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/2/20,AQS,60731016,1,13,ppb,12,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/3/20,AQS,60731016,1,21,ppb,20,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/4/20,AQS,60731016,1,25,ppb,24,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/5/20,AQS,60731016,1,28,ppb,26,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/6/20,AQS,60731016,1,27,ppb,25,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/7/20,AQS,60731016,1,25,ppb,24,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/8/20,AQS,60731016,1,18,ppb,17,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/9/20,AQS,60731016,1,6,ppb,6,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/10/20,AQS,60731016,1,20,ppb,19,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/11/20,AQS,60731016,1,26,ppb,25,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/13/20,AQS,60731016,1,20,ppb,19,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/14/20,AQS,60731016,1,20,ppb,19,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/15/20,AQS,60731016,1,18,ppb,17,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/16/20,AQS,60731016,1,18,ppb,17,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/17/20,AQS,60731016,1,17,ppb,16,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/18/20,AQS,60731016,1,13,ppb,12,Kearny Villa Rd.,20,83,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/19/20,AQS,60731016,1,15,ppb,14,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/20/20,AQS,60731016,1,28,ppb,26,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/21/20,AQS,60731016,1,28,ppb,26,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/22/20,AQS,60731016,1,17,ppb,16,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/23/20,AQS,60731016,1,19,ppb,18,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/24/20,AQS,60731016,1,18,ppb,17,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/25/20,AQS,60731016,1,39,ppb,37,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/26/20,AQS,60731016,1,30,ppb,28,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/27/20,AQS,60731016,1,29,ppb,27,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/28/20,AQS,60731016,1,30,ppb,28,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
2/29/20,AQS,60731016,1,20,ppb,19,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
3/1/20,AQS,60731016,1,7,ppb,7,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
3/2/20,AQS,60731016,1,21,ppb,20,Kearny Villa Rd.,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.845709,-117.123964
