Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/11/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/12/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/13/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/14/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/15/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,17,71,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/16/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,8,33,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/17/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,10,42,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/18/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/19/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/20/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/21/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/22/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/23/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/24/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/25/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,17,71,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/26/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/27/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/28/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/29/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/30/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,17,71,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/1/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/2/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/3/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/4/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/5/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/6/20,AQS,60731017,1,1,ppm,11,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/7/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/8/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/9/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/10/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/11/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/12/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/13/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/14/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/15/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/16/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/17/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/18/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/19/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/20/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/21/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/22/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/23/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,17,71,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/24/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/25/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/26/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/27/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/28/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/29/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/30/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
7/31/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/1/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/2/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/3/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/4/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/5/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/6/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,12,50,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/7/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,16,67,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/8/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/9/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/10/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/11/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/12/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/13/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/14/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/15/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/16/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/17/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/18/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/19/20,AQS,60731017,1,0.8,ppm,9,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/20/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/21/20,AQS,60731017,1,0.8,ppm,9,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/22/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/23/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/24/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,12,50,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/25/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/26/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/27/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,11,46,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/28/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/29/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/30/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
8/31/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/1/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/2/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/3/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/4/20,AQS,60731017,1,0.9,ppm,10,San Diego -Rancho Carmel Drive,17,71,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/5/20,AQS,60731017,1,1.3,ppm,15,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/6/20,AQS,60731017,1,1.3,ppm,15,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/7/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/8/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/9/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/10/20,AQS,60731017,1,0.9,ppm,10,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/11/20,AQS,60731017,1,1,ppm,11,San Diego -Rancho Carmel Drive,17,71,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/12/20,AQS,60731017,1,1.1,ppm,13,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/13/20,AQS,60731017,1,1.2,ppm,14,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/14/20,AQS,60731017,1,1.2,ppm,14,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/15/20,AQS,60731017,1,1.2,ppm,14,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/16/20,AQS,60731017,1,1.2,ppm,14,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/17/20,AQS,60731017,1,1,ppm,11,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/18/20,AQS,60731017,1,0.9,ppm,10,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/19/20,AQS,60731017,1,1,ppm,11,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/20/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/21/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/22/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/23/20,AQS,60731017,1,0.8,ppm,9,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/24/20,AQS,60731017,1,0.8,ppm,9,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/25/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/26/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/27/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/28/20,AQS,60731017,1,0.8,ppm,9,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/29/20,AQS,60731017,1,0.9,ppm,10,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
9/30/20,AQS,60731017,1,1,ppm,11,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/1/20,AQS,60731017,1,1,ppm,11,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/2/20,AQS,60731017,1,1.1,ppm,13,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/3/20,AQS,60731017,1,1.3,ppm,15,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/4/20,AQS,60731017,1,1.2,ppm,14,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/5/20,AQS,60731017,1,1.1,ppm,13,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/6/20,AQS,60731017,1,1.1,ppm,13,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/7/20,AQS,60731017,1,1,ppm,11,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/8/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/9/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/10/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/11/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/12/20,AQS,60731017,1,0.8,ppm,9,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/13/20,AQS,60731017,1,0.9,ppm,10,San Diego -Rancho Carmel Drive,16,67,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/14/20,AQS,60731017,1,0.9,ppm,10,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/15/20,AQS,60731017,1,1,ppm,11,San Diego -Rancho Carmel Drive,17,71,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/16/20,AQS,60731017,1,0.9,ppm,10,San Diego -Rancho Carmel Drive,5,21,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/17/20,AQS,60731017,1,1,ppm,11,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/18/20,AQS,60731017,1,0.9,ppm,10,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/19/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/20/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,9,38,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/21/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/22/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,9,38,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/23/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/24/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/25/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
10/26/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
